"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Bruant zizi"
"0";"Caille des blés"
"0";"Canard colvert"
"0";"Cochevis huppé"
"0";"Corbeau freux"
"0";"Coucou gris"
"0";"Épervier d'Europe"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Goéland leucophée"
"0";"Grimpereau des jardins"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Grive musicienne"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Loriot d'Europe"
"0";"Martinet noir"
"0";"Mésange à longue queue"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Pic épeiche"
"0";"Pigeon colombin"
"0";"Pipit farlouse"
"0";"Pluvier doré"
"0";"Roitelet à triple bandeau"
"0";"Roitelet huppé"
"0";"Serin cini"
"0";"Sittelle torchepot"
"0";"Verdier d'Europe"
