"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Bécassine des marais"
"0";"Bruant fou"
"0";"Bruant ortolan"
"0";"Bruant proyer"
"0";"Calopsitte élégante"
"0";"Canard chipeau"
"0";"Canard pilet"
"0";"Capucin bec-de-plomb"
"0";"Chouette hulotte"
"0";"Cigogne blanche"
"0";"Effraie des clochers"
"0";"Faucon kobez"
"0";"Fauvette grisette"
"0";"Gobemouche à collier"
"0";"Grande Aigrette"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Héron pourpré"
"0";"Hirondelle de rivage"
"0";"Inséparable de Fischer"
"0";"Linotte mélodieuse"
"0";"Marouette poussin"
"0";"Martinet à ventre blanc"
"0";"Martinet pâle"
"0";"Ouette d'Egypte"
"0";"Petit Gravelot"
"0";"Pic noir"
"0";"Pipit rousseline"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Rousserolle turdoïde"
"0";"Sarcelle d'hiver"
"0";"Tarier des prés"
"0";"Traquet oreillard"
"0";"Vautour fauve"
"0";"Venturon montagnard"
