"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine des marais"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Buse pattue"
"0";"Canard souchet"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Chouette de Tengmalm"
"0";"Cigogne noire"
"0";"Corbeau freux"
"0";"Faucon émerillon"
"0";"Gallinule poule-d'eau"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Loriot d'Europe"
"0";"Mouette rieuse"
"0";"Perdrix rouge"
"0";"Pouillot de Bonelli"
"0";"Vanneau huppé"
"0";"Vautour moine"
