"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur mouchet"
"0";"Autour des palombes"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Bouvreuil pivoine"
"0";"Caille des blés"
"0";"Cigogne blanche"
"0";"Circaète Jean-le-Blanc"
"0";"Faucon pèlerin"
"0";"Gallinule poule-d'eau"
"0";"Grand Corbeau"
"0";"Grande Aigrette"
"0";"Grive mauvis"
"0";"Hirondelle de rivage"
"0";"Huppe fasciée"
"0";"Hypolaïs polyglotte"
"0";"Moineau friquet"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pie-grièche écorcheur"
"0";"Pigeon biset (origine naturelle)"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Pouillot ibérique"
"0";"Roitelet huppé"
"0";"Rousserolle effarvatte"
