"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Autour des palombes"
"0";"Avocette élégante"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bergeronnette des ruisseaux"
"0";"Bihoreau gris"
"0";"Blongios nain"
"0";"Bondrée apivore"
"0";"Bouscarle de Cetti"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier culblanc"
"0";"Chevalier gambette"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Circaète Jean-le-Blanc"
"0";"Courlis cendré"
"0";"Courlis corlieu"
"0";"Effraie des clochers"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Goéland marin"
"0";"Grand Corbeau"
"0";"Grèbe à cou noir"
"0";"Grive draine"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Grosbec casse-noyaux"
"0";"Guêpier d'Europe"
"0";"Guifette moustac"
"0";"Hibou moyen-duc"
"0";"Linotte mélodieuse"
"0";"Locustelle luscinioïde"
"0";"Mouette mélanocéphale"
"0";"Mouette pygmée"
"0";"Océanite culblanc"
"0";"Oie cendrée"
"0";"Phragmite des joncs"
"0";"Pic épeichette"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Spatule blanche"
"0";"Sterne pierregarin"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Vanneau huppé"
