"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Cochevis huppé"
"0";"Cygne tuberculé"
"0";"Engoulevent d'Europe"
"0";"Faucon crécerellette"
"0";"Faucon émerillon"
"0";"Faucon pèlerin"
"0";"Foulque macroule"
"0";"Goéland cendré"
"0";"Gorgebleue à miroir"
"0";"Grand Gravelot"
"0";"Grèbe huppé"
"0";"Guêpier d'Europe"
"0";"Hibou des marais"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Petit Gravelot"
"0";"Rousserolle effarvatte"
"0";"Sterne pierregarin"
