"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Autour des palombes"
"0";"Blongios nain"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Butor étoilé"
"0";"Calopsitte élégante"
"0";"Canard mandarin"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Faisan de Colchide"
"0";"Faucon hobereau"
"0";"Goéland pontique"
"0";"Grand-duc d'Europe"
"0";"Grèbe castagneux"
"0";"Grimpereau des bois"
"0";"Harle piette"
"0";"Jaseur boréal"
"0";"Locustelle tachetée"
"0";"Pipit rousseline"
"0";"Plongeon arctique"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Rémiz penduline"
"0";"Sterne pierregarin"
"0";"Tadorne de Belon"
"0";"Vautour fauve"
