"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Alouette lulu"
"0";"Avocette élégante"
"0";"Barge à queue noire"
"0";"Bécasseau cocorli"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Canard à collier noir"
"0";"Canard siffleur"
"0";"Circaète Jean-le-Blanc"
"0";"Courlis corlieu"
"0";"Effraie des clochers"
"0";"Fuligule milouin"
"0";"Grèbe à cou noir"
"0";"Grèbe huppé"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Martin-pêcheur d'Europe"
"0";"Milan royal"
"0";"Oedicnème criard"
"0";"Perruche ondulée"
"0";"Pic noir"
"0";"Pie-grièche à tête rousse"
"0";"Râle d'eau"
"0";"Rémiz penduline"
"0";"Roitelet huppé"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tarin des aulnes"
