"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Busard des roseaux"
"0";"Canard carolin"
"0";"Canard mandarin"
"0";"Effraie des clochers"
"0";"Etourneau roselin"
"0";"Faucon crécerellette"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fauvette pitchou"
"0";"Foulque macroule"
"0";"Gallinule poule-d'eau"
"0";"Grand-duc d'Europe"
"0";"Grèbe castagneux"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hirondelle de rochers"
"0";"Locustelle tachetée"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Mouette mélanocéphale"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Perruche à collier"
"0";"Pouillot fitis"
"0";"Roitelet huppé"
"0";"Sittelle torchepot"
"0";"Tarin des aulnes"
"0";"Traquet oreillard"
