"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Bécasseau tacheté"
"0";"Bécasse des bois"
"0";"Bruant des neiges"
"0";"Bruant fou"
"0";"Bruant ortolan"
"0";"Chevalier arlequin"
"0";"Chevalier stagnatile"
"0";"Crabier chevelu"
"0";"Glaréole à collier"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Guifette leucoptère"
"0";"Ibis falcinelle"
"0";"Locustelle tachetée"
"0";"Mouette mélanocéphale"
"0";"Oie cendrée"
"0";"Râle des genêts"
"0";"Rollier d'Europe"
"0";"Rousserolle effarvatte"
"0";"Sizerin cabaret"
