"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bihoreau gris"
"0";"Bruant proyer"
"0";"Cigogne blanche"
"0";"Gobemouche gris"
"0";"Grand-duc d'Europe"
"0";"Grèbe à cou noir"
"0";"Grimpereau des bois"
"0";"Hirondelle de fenêtre"
"0";"Huppe fasciée"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Mésange noire"
"0";"Pinson du Nord"
"0";"Rougequeue à front blanc"
"0";"Serin cini"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tarier des prés"
"0";"Traquet motteux"
