"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bernache nonnette"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Effraie des clochers"
"0";"Faisan de Colchide"
"0";"Garrot à oeil d'or"
"0";"Gobemouche gris"
"0";"Goéland à ailes blanches"
"0";"Goéland leucophée"
"0";"Grande Aigrette"
"0";"Grosbec casse-noyaux"
"0";"Guifette noire"
"0";"Harle bièvre"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Mouette tridactyle"
"0";"Ouette d'Egypte"
"0";"Perruche ondulée"
"0";"Phalarope à bec large"
"0";"Râle d'eau"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'hiver"
"0";"Sizerin flammé"
"0";"Sterne pierregarin"
"0";"Tarier pâtre"
"0";"Traquet motteux"
