frname,lastobs,newcount,oldcount
Alouette haussecol,2018,0,4
Barge rousse,2017,0,1
Bécasseau violet,2016,0,2
Bécasse des bois,2018,0,3
Bernache cravant,2017,0,2
Bernache nonnette,2013,0,1
Bruant ortolan,2014,0,2
Canard souchet,2016,0,1
Courlis corlieu,2016,0,5
Faucon hobereau,2016,0,1
Fauvette babillarde,2013,0,2
Gobemouche nain,2017,0,5
Grand Corbeau,2007,0,1
Locustelle tachetée,2009,0,1
Mésange noire,2008,0,2
Milan royal,2015,0,1
Pic épeiche,2007,0,1
Pie-grièche à tête rousse,2011,0,1
Pipit à gorge rousse,2017,0,8
Pipit de Richard,2017,0,4
Pipit rousseline,2013,0,3
Pipit spioncelle,2015,0,1
Pluvier argenté,2017,0,3
Rémiz penduline,2017,0,1
Rossignol philomèle,2011,0,1
Torcol fourmilier,2018,0,5
Tourterelle des bois,2018,0,2
Tourterelle turque,2009,0,1
Vanneau huppé,2009,0,1
Verdier d'Europe,2009,0,1
