"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Autour des palombes"
"0";"Bécassine sourde"
"0";"Blongios nain"
"0";"Canard mandarin"
"0";"Chevalier arlequin"
"0";"Chevêche d'Athéna"
"0";"Cygne noir"
"0";"Fauvette babillarde"
"0";"Fuligule milouinan"
"0";"Héron pourpré"
"0";"Locustelle tachetée"
"0";"Macreuse brune"
"0";"Marouette ponctuée"
"0";"Oedicnème criard"
"0";"Perdrix grise"
"0";"Petit-duc scops"
"0";"Phragmite des joncs"
"0";"Pic cendré"
"0";"Rémiz penduline"
"0";"Sarcelle d'été"
"0";"Tadorne de Belon"
"0";"Traquet motteux"
"0";"Vautour fauve"
