frname,lastobs,newcount,oldcount
Aigrette garzette,2017,0,1
Bécassine des marais,2017,0,3
Bergeronnette flavéole (M.f.flavissima),2007,0,1
Busard pâle,2017,0,16
Chevalier arlequin,2018,0,2
Chevalier culblanc,2017,0,6
Chevalier gambette,2010,0,1
Chevalier sylvain,2017,0,6
Choucas des tours,2018,0,2
Coucou geai,2012,0,1
Échasse blanche,2017,0,1
Effraie des clochers,2018,0,1
Faucon d'Eléonore,2017,0,4
Faucon kobez,2015,0,4
Goéland leucophée,2017,0,7
Goéland marin,2017,0,1
Grand-duc d'Europe,2010,0,2
Grande Aigrette,2017,0,2
Grand Gravelot,2010,0,1
Héron garde-boeufs,2017,0,1
Héron pourpré,2017,0,6
Hibou des marais,2017,0,5
Labbe à longue queue,2014,0,2
Locustelle tachetée,2018,0,1
Martin-pêcheur d'Europe,2015,0,3
Oie cendrée,2016,0,2
Perdrix grise,2011,0,5
Pic épeichette,2016,0,2
Pie-grièche méridionale,2010,0,1
Pouillot à grands sourcils,2016,0,2
Pouillot ibérique,2010,0,1
Pouillot siffleur,2015,0,1
Râle des genêts,2012,0,1
Rossignol philomèle,2015,0,1
Rousserolle effarvatte,2016,0,1
Spatule blanche,2016,0,1
Tourterelle des bois,2013,0,1
