"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur mouchet"
"0";"Alouette des champs"
"0";"Bécasse des bois"
"0";"Bouvreuil pivoine"
"0";"Bruant fou"
"0";"Busard des roseaux"
"0";"Cigogne noire"
"0";"Faisan de Colchide"
"0";"Fauvette des jardins"
"0";"Gallinule poule-d'eau"
"0";"Grive litorne"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Pigeon colombin"
"0";"Pouillot de Bonelli"
"0";"Rousserolle effarvatte"
"0";"Tarin des aulnes"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
