"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bruant proyer"
"0";"Canard siffleur"
"0";"Cigogne noire"
"0";"Cochevis huppé"
"0";"Courlis corlieu"
"0";"Dendrocygne fauve"
"0";"Engoulevent d'Europe"
"0";"Goéland cendré"
"0";"Guêpier d'Europe"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Ibis falcinelle"
"0";"Nette demi-deuil"
"0";"Ouette d'Egypte"
"0";"Perdrix rouge"
"0";"Pie-grièche grise"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Spatule blanche"
