"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Chevalier aboyeur"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Combattant varié"
"0";"Corbeau freux"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faucon crécerellette"
"0";"Fauvette babillarde"
"0";"Fuligule milouin"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Grimpereau des bois"
"0";"Héron garde-boeufs"
"0";"Martinet à ventre blanc"
"0";"Mésange boréale"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Pie-grièche grise"
"0";"Pigeon colombin"
"0";"Râle d'eau"
"0";"Rousserolle effarvatte"
"0";"Rousserolle turdoïde"
"0";"Sarcelle d'été"
"0";"Vanneau huppé"
"0";"Vautour fauve"
