"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Bécasseau violet"
"0";"Bec-croisé des sapins"
"0";"Bondrée apivore"
"0";"Bruant jaune"
"0";"Buse pattue"
"0";"Chouette hulotte"
"0";"Cochevis huppé"
"0";"Cygne de Bewick"
"0";"Faisan vénéré"
"0";"Faucon émerillon"
"0";"Gobemouche gris"
"0";"Goéland leucophée"
"0";"Goéland pontique"
"0";"Grèbe à cou noir"
"0";"Grive litorne"
"0";"Grosbec casse-noyaux"
"0";"Harle huppé"
"0";"Linotte à bec jaune"
"0";"Loriot d'Europe"
"0";"Macreuse brune"
"0";"Merle à plastron"
"0";"Milan royal"
"0";"Oie des moissons"
"0";"Perruche à collier"
"0";"Pic épeichette"
"0";"Pigeon biset (origine naturelle)"
"0";"Pipit de Richard"
"0";"Plongeon arctique"
"0";"Pouillot à grands sourcils"
"0";"Rougequeue à front blanc"
"0";"Sizerin boréal (C.f.flammea)"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne arctique"
"0";"Tadorne casarca"
"0";"Tarier des prés"
