"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bondrée apivore"
"0";"Caille des blés"
"0";"Canard souchet"
"0";"Cochevis huppé"
"0";"Corbeau freux"
"0";"Engoulevent d'Europe"
"0";"Fauvette des jardins"
"0";"Fauvette mélanocéphale"
"0";"Fauvette passerinette"
"0";"Fauvette pitchou"
"0";"Fuligule milouin"
"0";"Grand-duc d'Europe"
"0";"Grèbe castagneux"
"0";"Grimpereau des bois"
"0";"Grive draine"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Moineau friquet"
"0";"Perdrix grise"
"0";"Petit-duc scops"
"0";"Pie-grièche à tête rousse"
"0";"Râle d'eau"
"0";"Torcol fourmilier"
"0";"Tourterelle rieuse"
