"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Aigrette garzette"
"0";"Bécassine des marais"
"0";"Bihoreau gris"
"0";"Bruant des neiges"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Cigogne noire"
"0";"Échasse blanche"
"0";"Flamant rose"
"0";"Fou de Bassan"
"0";"Gobemouche gris"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Grive draine"
"0";"Grive litorne"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mouette mélanocéphale"
"0";"Perruche à collier"
"0";"Phragmite des joncs"
"0";"Pic épeichette"
"0";"Pigeon colombin"
"0";"Pipit rousseline"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Vanneau huppé"
