"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasseau cocorli"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bergeronnette des ruisseaux"
"0";"Bihoreau gris"
"0";"Bruant jaune"
"0";"Bruant proyer"
"0";"Butor étoilé"
"0";"Canard chipeau"
"0";"Chevalier aboyeur"
"0";"Chevalier gambette"
"0";"Chevalier guignette"
"0";"Courlis cendré"
"0";"Échasse blanche"
"0";"Fuligule morillon"
"0";"Goéland brun"
"0";"Grand Gravelot"
"0";"Grèbe à cou noir"
"0";"Grive litorne"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Ibis falcinelle"
"0";"Oie cendrée"
"0";"Phragmite des joncs"
"0";"Pie-grièche grise"
"0";"Plongeon arctique"
"0";"Plongeon imbrin"
"0";"Sarcelle d'hiver"
"0";"Spatule blanche"
"0";"Tournepierre à collier"
