"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Aigle royal"
"0";"Aigrette garzette"
"0";"Barge rousse"
"0";"Busard pâle"
"0";"Canard siffleur"
"0";"Cassenoix moucheté"
"0";"Chevalier aboyeur"
"0";"Courlis cendré"
"0";"Courlis corlieu"
"0";"Fuligule morillon"
"0";"Garrot à oeil d'or"
"0";"Goéland cendré"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Harle bièvre"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Mésange huppée"
"0";"Pie-grièche à tête rousse"
"0";"Pipit rousseline"
"0";"Pluvier doré"
"0";"Pouillot siffleur"
"0";"Sizerin cabaret"
