"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Bécassine des marais"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Busard Saint-Martin"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Hibou moyen-duc"
"0";"Huppe fasciée"
"0";"Loriot d'Europe"
"0";"Moineau friquet"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Pouillot fitis"
"0";"Rougequeue à front blanc"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Sizerin boréal (C.f.flammea)"
"0";"Sizerin flammé"
"0";"Sterne pierregarin"
