"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Aigrette garzette"
"0";"Autour des palombes"
"0";"Bécassine sourde"
"0";"Bergeronnette printanière"
"0";"Bernache du Canada"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Caille des blés"
"0";"Chevalier culblanc"
"0";"Cigogne blanche"
"0";"Cochevis huppé"
"0";"Faucon émerillon"
"0";"Faucon pèlerin"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Gallinule poule-d'eau"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Harle bièvre"
"0";"Héron pourpré"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Mouette tridactyle"
"0";"Oie cendrée"
"0";"Perdrix rouge"
"0";"Perruche ondulée"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon colombin"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Pouillot à grands sourcils"
"0";"Pouillot siffleur"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
"0";"Tichodrome échelette"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
