"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette des ruisseaux"
"0";"Bouvreuil pivoine"
"0";"Busard des roseaux"
"0";"Canard chipeau"
"0";"Chevalier guignette"
"0";"Cigogne noire"
"0";"Circaète Jean-le-Blanc"
"0";"Cochevis huppé"
"0";"Cygne tuberculé"
"0";"Érismature rousse"
"0";"Faucon pèlerin"
"0";"Goéland brun"
"0";"Goéland leucophée"
"0";"Harle bièvre"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Ibis sacré"
"0";"Mésange noire"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pigeon colombin"
"0";"Roitelet à triple bandeau"
"0";"Rougequeue à front blanc"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Sterne naine"
