"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Alouette lulu"
"0";"Bécasse des bois"
"0";"Bergeronnette des ruisseaux"
"0";"Bondrée apivore"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Caille des blés"
"0";"Canard colvert"
"0";"Cassenoix moucheté"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Cigogne noire"
"0";"Corbeau freux"
"0";"Coucou gris"
"0";"Courlis cendré"
"0";"Faisan de Colchide"
"0";"Fauvette des jardins"
"0";"Gallinule poule-d'eau"
"0";"Gélinotte des bois"
"0";"Gobemouche noir"
"0";"Goéland cendré"
"0";"Grande Aigrette"
"0";"Huppe fasciée"
"0";"Martinet à ventre blanc"
"0";"Merle à plastron"
"0";"Mésange boréale"
"0";"Petit Gravelot"
"0";"Pic épeichette"
"0";"Pic mar"
"0";"Pigeon biset domestique"
"0";"Pipit farlouse"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Sarcelle d'hiver"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
