"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Choucas des tours"
"0";"Cigogne noire"
"0";"Corbeau freux"
"0";"Effraie des clochers"
"0";"Faisan de Colchide"
"0";"Fauvette passerinette"
"0";"Grand-duc d'Europe"
"0";"Hirondelle de rivage"
"0";"Moineau friquet"
"0";"Paon bleu"
"0";"Perdrix grise"
"0";"Perruche à collier"
"0";"Petit-duc scops"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Sarcelle d'été"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Venturon montagnard"
