"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Bondrée apivore"
"0";"Busard des roseaux"
"0";"Buse variable"
"0";"Canard colvert"
"0";"Coucou gris"
"0";"Échasse blanche"
"0";"Faucon pèlerin"
"0";"Fauvette passerinette"
"0";"Fauvette pitchou"
"0";"Goéland d'Audouin"
"0";"Grive musicienne"
"0";"Harle huppé"
"0";"Monticole bleu"
"0";"Mouette mélanocéphale"
"0";"Mouette rieuse"
"0";"Perruche à collier"
"0";"Serin cini"
"0";"Sittelle torchepot"
"0";"Tichodrome échelette"
"0";"Verdier d'Europe"
