"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bernache nonnette"
"0";"Busard cendré"
"0";"Butor étoilé"
"0";"Canard carolin"
"0";"Chevalier gambette"
"0";"Circaète Jean-le-Blanc"
"0";"Cochevis huppé"
"0";"Cygne noir"
"0";"Faisan vénéré"
"0";"Fuligule milouinan"
"0";"Garrot à oeil d'or"
"0";"Grèbe à cou noir"
"0";"Harle bièvre"
"0";"Moineau friquet"
"0";"Nette rousse"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Torcol fourmilier"
