frname,lastobs,newcount,oldcount
Accenteur alpin,2013,0,1
Bécasse des bois,2019,0,7
Bihoreau gris,2010,0,1
Bruant des roseaux,2011,0,12
Busard cendré,2015,0,3
Corbeau freux,2015,0,1
Effraie des clochers,2012,0,3
Fauvette grisette,2013,0,1
Gobemouche gris,2014,0,1
Grive litorne,2010,0,7
Grive mauvis,2015,0,1
Grosbec casse-noyaux,2018,0,31
Hibou des marais,2011,0,2
Hibou moyen-duc,2009,0,1
Hirondelle rousseline,2015,0,1
Merle à plastron,2011,0,1
Outarde canepetière,2015,0,19
Petit Gravelot,2009,0,1
Pic épeichette,2018,0,10
Pigeon colombin,2009,0,3
Pipit des arbres,2015,0,13
Pluvier doré,2008,0,1
Pouillot fitis,2017,0,11
Pouillot siffleur,2015,0,1
Tarier des prés,2014,0,9
Traquet motteux,2016,0,2
