"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bouvreuil pivoine"
"0";"Busard des roseaux"
"0";"Chevalier guignette"
"0";"Cigogne noire"
"0";"Courlis cendré"
"0";"Faucon émerillon"
"0";"Faucon kobez"
"0";"Faucon pèlerin"
"0";"Gallinule poule-d'eau"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Grive litorne"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Panure à moustaches"
"0";"Perdrix grise"
"0";"Perruche à collier"
"0";"Pic cendré"
"0";"Pigeon colombin"
"0";"Pipit spioncelle"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Spatule blanche"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
