"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Combattant varié"
"0";"Courlis cendré"
"0";"Engoulevent d'Europe"
"0";"Faucon émerillon"
"0";"Faucon kobez"
"0";"Flamant rose"
"0";"Foulque macroule"
"0";"Garrot à oeil d'or"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Grèbe castagneux"
"0";"Guêpier d'Europe"
"0";"Guifette moustac"
"0";"Harle bièvre"
"0";"Harle huppé"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Merle à plastron"
"0";"Mouette pygmée"
"0";"Nette rousse"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pie-grièche à tête rousse"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Tichodrome échelette"
"0";"Torcol fourmilier"
"0";"Tourterelle des bois"
"0";"Vautour moine"
