frname,lastobs,newcount,oldcount
Autour des palombes,2017,0,3
Bécasse des bois,2018,0,6
Bergeronnette printanière,2018,0,3
Bondrée apivore,2017,0,9
Bruant ortolan,2017,0,10
Busard cendré,2018,0,18
Busard des roseaux,2017,0,3
Canard mandarin,2011,0,2
Chevalier culblanc,2017,0,1
Cigogne blanche,2016,0,2
Cigogne noire,2017,0,1
Cochevis huppé,2018,0,4
Fauvette passerinette,2018,0,9
Fauvette pitchou,2015,0,3
Foulque macroule,2019,0,1
Fuligule milouin,2012,0,1
Harle bièvre,2010,0,1
Hibou moyen-duc,2018,0,11
Hypolaïs ictérine,2018,0,3
Merle à plastron,2018,0,1
Perdrix grise,2016,0,1
Perdrix rouge,2017,0,9
Petit-duc scops,2018,0,1
Pic épeichette,2018,0,15
Pie-grièche à tête rousse,2017,0,3
Pipit rousseline,2009,0,2
Pluvier doré,2017,0,4
Râle d'eau,2017,0,3
Rollier d'Europe,2016,0,1
Rousserolle verderolle,2016,0,4
Sarcelle d'hiver,2012,0,1
Traquet motteux,2016,0,2
