frname,lastobs,newcount,oldcount
Bernache du Canada,2018,0,1
Bruant des roseaux,2016,0,1
Bruant proyer,2009,0,1
Busard des roseaux,2017,0,1
Cigogne blanche,2018,0,2
Faisan vénéré,2009,0,1
Foulque macroule,2009,0,2
Gobemouche gris,2009,0,1
Goéland argenté,2009,0,1
Grèbe castagneux,2009,0,1
Grosbec casse-noyaux,2018,0,1
Martin-pêcheur d'Europe,2009,0,2
Merle à plastron,2017,0,1
Moineau friquet,2012,0,1
Pigeon colombin,2018,0,2
Pouillot fitis,2017,0,1
Roitelet huppé,2009,0,1
Sterne pierregarin,2009,0,1
Tarier des prés,2017,0,2
Tarin des aulnes,2012,0,1
Traquet motteux,2017,0,1
Vanneau huppé,2009,0,1
