"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Alouette des champs"
"0";"Alouette lulu"
"0";"Bécassine des marais"
"0";"Bruant des roseaux"
"0";"Caille des blés"
"0";"Chevalier culblanc"
"0";"Chouette hulotte"
"0";"Cigogne blanche"
"0";"Corbeau freux"
"0";"Fauvette babillarde"
"0";"Foulque macroule"
"0";"Grive draine"
"0";"Héron garde-boeufs"
"0";"Locustelle tachetée"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Pic noir"
"0";"Pluvier doré"
"0";"Pouillot fitis"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Vanneau huppé"
