"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bergeronnette printanière"
"0";"Bruant jaune"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Coucou gris"
"0";"Courlis cendré"
"0";"Faucon émerillon"
"0";"Faucon hobereau"
"0";"Fauvette des jardins"
"0";"Gobemouche gris"
"0";"Grèbe huppé"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Perdrix grise"
"0";"Phragmite des joncs"
"0";"Pigeon biset domestique"
"0";"Pigeon colombin"
"0";"Pipit maritime"
"0";"Pouillot fitis"
"0";"Rossignol philomèle"
"0";"Rousserolle verderolle"
"0";"Serin cini"
"0";"Tourterelle des bois"
"0";"Vanneau huppé"
