"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Aigle botté"
"0";"Autour des palombes"
"0";"Bécassine des marais"
"0";"Bruant fou"
"0";"Bruant ortolan"
"0";"Busard des roseaux"
"0";"Canard siffleur"
"0";"Chevalier aboyeur"
"0";"Chevalier culblanc"
"0";"Chevalier sylvain"
"0";"Cigogne blanche"
"0";"Corneille mantelée"
"0";"Coucou geai"
"0";"Échasse blanche"
"0";"Fauvette pitchou"
"0";"Fuligule morillon"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Gorgebleue à miroir"
"0";"Grande Aigrette"
"0";"Grèbe castagneux"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Héron garde-boeufs"
"0";"Héron pourpré"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Loriot d'Europe"
"0";"Martinet à ventre blanc"
"0";"Martin-pêcheur d'Europe"
"0";"Merle à plastron"
"0";"Moineau friquet"
"0";"Moineau soulcie"
"0";"Mouette rieuse"
"0";"Niverolle alpine"
"0";"Paon bleu"
"0";"Petit Gravelot"
"0";"Pie-grièche méridionale"
"0";"Pipit spioncelle"
"0";"Rousserolle turdoïde"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
"0";"Torcol fourmilier"
"0";"Traquet oreillard"
