"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bernache du Canada"
"0";"Bihoreau gris"
"0";"Bouvreuil pivoine"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Effraie des clochers"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Grand Corbeau"
"0";"Grive litorne"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Oedicnème criard"
"0";"Perdrix grise"
"0";"Petit Gravelot"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon biset domestique"
"0";"Sarcelle d'hiver"
"0";"Tadorne de Belon"
"0";"Tarin des aulnes"
"0";"Vanneau huppé"
