"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Blongios nain"
"0";"Bouvreuil pivoine"
"0";"Butor étoilé"
"0";"Caille des blés"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Chevalier culblanc"
"0";"Cochevis huppé"
"0";"Effraie des clochers"
"0";"Engoulevent d'Europe"
"0";"Faucon hobereau"
"0";"Faucon pèlerin"
"0";"Gobemouche noir"
"0";"Gorgebleue à miroir"
"0";"Grive mauvis"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Marouette ponctuée"
"0";"Milan noir"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Oedicnème criard"
"0";"Perdrix rouge"
"0";"Petit Gravelot"
"0";"Phragmite des joncs"
"0";"Rousserolle verderolle"
"0";"Sterne pierregarin"
"0";"Tadorne casarca"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
