"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier culblanc"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Chouette hulotte"
"0";"Cincle plongeur"
"0";"Combattant varié"
"0";"Coucou gris"
"0";"Courlis cendré"
"0";"Effraie des clochers"
"0";"Élanion blanc"
"0";"Faucon émerillon"
"0";"Fauvette babillarde"
"0";"Gobemouche noir"
"0";"Grive mauvis"
"0";"Martinet noir"
"0";"Mésange boréale"
"0";"Mésange nonnette"
"0";"Pie-grièche écorcheur"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Roitelet à triple bandeau"
"0";"Rougequeue à front blanc"
"0";"Serin cini"
