"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Bruant fou"
"0";"Busard Saint-Martin"
"0";"Chevalier sylvain"
"0";"Courlis corlieu"
"0";"Crabier chevelu"
"0";"Cygne tuberculé"
"0";"Faucon d'Eléonore"
"0";"Faucon kobez"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Gobemouche gris"
"0";"Grand Gravelot"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Hibou des marais"
"0";"Ibis falcinelle"
"0";"Merle à plastron"
"0";"Oedicnème criard"
"0";"Oie cendrée"
"0";"Pipit des arbres"
"0";"Pipit rousseline"
"0";"Râle d'eau"
"0";"Roitelet huppé"
"0";"Sarcelle d'hiver"
"0";"Venturon montagnard"
