"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécasse des bois"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Busard des roseaux"
"0";"Chevalier culblanc"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Coucou geai"
"0";"Faucon d'Eléonore"
"0";"Fauvette à lunettes"
"0";"Fauvette grisette"
"0";"Grande Aigrette"
"0";"Grive litorne"
"0";"Hibou moyen-duc"
"0";"Mouette mélanocéphale"
"0";"Perruche à collier"
"0";"Petit Gravelot"
"0";"Pigeon colombin"
"0";"Râle d'eau"
"0";"Rousserolle turdoïde"
"0";"Sarcelle d'hiver"
"0";"Vanneau huppé"
