frname,lastobs,newcount,oldcount
Alouette des champs,2016,0,2
Avocette élégante,2015,0,1
Bécasseau cocorli,2015,0,1
Bergeronnette printanière,2015,0,1
Blongios nain,2018,0,1
Caille des blés,2018,0,3
Chevalier culblanc,2018,0,2
Combattant varié,2015,0,1
Faucon crécerellette,2018,0,1
Grand Gravelot,2015,0,1
Héron pourpré,2010,0,1
Moineau domestique,2018,0,1
Mouette rieuse,2016,0,1
Perdrix rouge,2013,0,1
Pinson du Nord,2018,0,1
Puffin cendré,2016,0,1
Puffin de Scopoli,2015,0,1
Roitelet huppé,2015,0,1
Rousserolle turdoïde,2015,0,1
