"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bruant proyer"
"0";"Canard souchet"
"0";"Chevalier culblanc"
"0";"Chevalier guignette"
"0";"Cigogne noire"
"0";"Cincle plongeur"
"0";"Circaète Jean-le-Blanc"
"0";"Faucon hobereau"
"0";"Fauvette grisette"
"0";"Gobemouche noir"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Héron pourpré"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hirondelle de rochers"
"0";"Hypolaïs polyglotte"
"0";"Perdrix rouge"
"0";"Pic mar"
"0";"Pipit spioncelle"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Tarin des aulnes"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
"0";"Vanneau huppé"
"0";"Vautour fauve"
