"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Alouette des champs"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Busard cendré"
"0";"Busard Saint-Martin"
"0";"Buse pattue"
"0";"Caille des blés"
"0";"Chevalier aboyeur"
"0";"Chouette de Tengmalm"
"0";"Cigogne blanche"
"0";"Combattant varié"
"0";"Courlis cendré"
"0";"Étourneau sansonnet"
"0";"Faucon émerillon"
"0";"Gélinotte des bois"
"0";"Gobemouche gris"
"0";"Goéland brun"
"0";"Grand Cormoran"
"0";"Grande Aigrette"
"0";"Grèbe castagneux"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Loriot d'Europe"
"0";"Marouette ponctuée"
"0";"Martinet noir"
"0";"Mouette rieuse"
"0";"Pie-grièche grise"
"0";"Pigeon biset domestique"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'été"
"0";"Tadorne casarca"
"0";"Tourterelle des bois"
"0";"Tourterelle turque"
"0";"Vanneau huppé"
"0";"Venturon montagnard"
