"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bécasseau minute"
"0";"Bécasseau variable"
"0";"Bécasse des bois"
"0";"Blongios nain"
"0";"Bruant ortolan"
"0";"Butor étoilé"
"0";"Canard mandarin"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chouette hulotte"
"0";"Cigogne noire"
"0";"Courlis corlieu"
"0";"Échasse blanche"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Goéland brun"
"0";"Goéland leucophée"
"0";"Gorgebleue à miroir"
"0";"Grand Gravelot"
"0";"Guifette moustac"
"0";"Guifette noire"
"0";"Harle bièvre"
"0";"Hibou des marais"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Mouette pygmée"
"0";"Perdrix grise"
"0";"Pie-grièche grise"
"0";"Pipit rousseline"
"0";"Roitelet huppé"
"0";"Rousserolle turdoïde"
"0";"Rousserolle verderolle"
"0";"Tadorne de Belon"
"0";"Vautour fauve"
