"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette calandre"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bihoreau gris"
"0";"Bruant ortolan"
"0";"Chevalier guignette"
"0";"Crabier chevelu"
"0";"Etourneau roselin"
"0";"Faucon crécerellette"
"0";"Fauvette grisette"
"0";"Fauvette orphée"
"0";"Fauvette pitchou"
"0";"Foulque macroule"
"0";"Grand-duc d'Europe"
"0";"Grive draine"
"0";"Grive litorne"
"0";"Grive mauvis"
"0";"Héron pourpré"
"0";"Hirondelle de rivage"
"0";"Lusciniole à moustaches"
"0";"Martinet pâle"
"0";"Moineau soulcie"
"0";"Ouette d'Egypte"
"0";"Perruche ondulée"
"0";"Petit Gravelot"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche méridionale"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Pipit de Richard"
"0";"Pipit spioncelle"
"0";"Râle d'eau"
"0";"Rémiz penduline"
"0";"Roitelet huppé"
"0";"Rousserolle turdoïde"
"0";"Tadorne de Belon"
