"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bruant jaune"
"0";"Canard chipeau"
"0";"Canard pilet"
"0";"Choucas des tours"
"0";"Chouette de Tengmalm"
"0";"Cincle plongeur"
"0";"Cisticole des joncs"
"0";"Coucou gris"
"0";"Courlis cendré"
"0";"Effraie des clochers"
"0";"Faisan de Colchide"
"0";"Faucon émerillon"
"0";"Fuligule milouin"
"0";"Gélinotte des bois"
"0";"Grand Tétras"
"0";"Hibou moyen-duc"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Oie à tête barrée"
"0";"Perruche à collier"
"0";"Pic mar"
"0";"Pigeon colombin"
"0";"Pipit des arbres"
"0";"Pouillot de Bonelli"
"0";"Pouillot siffleur"
"0";"Rossignol philomèle"
"0";"Tadorne casarca"
"0";"Tadorne de Belon"
"0";"Tichodrome échelette"
"0";"Traquet motteux"
"0";"Vautour fauve"
