"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Alouette des champs"
"0";"Barge rousse"
"0";"Bécasseau maubèche"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bernache cravant"
"0";"Bihoreau gris"
"0";"Bondrée apivore"
"0";"Bouscarle de Cetti"
"0";"Busard des roseaux"
"0";"Canard chipeau"
"0";"Canard souchet"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier gambette"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Circaète Jean-le-Blanc"
"0";"Courlis cendré"
"0";"Eider à duvet"
"0";"Faisan de Colchide"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fulmar boréal"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche noir"
"0";"Goéland leucophée"
"0";"Gorgebleue à miroir"
"0";"Grèbe castagneux"
"0";"Grèbe huppé"
"0";"Grive mauvis"
"0";"Guillemot de Troïl"
"0";"Héron garde-boeufs"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Hirondelle de fenêtre"
"0";"Hirondelle de rivage"
"0";"Huîtrier pie"
"0";"Ibis sacré"
"0";"Labbe parasite"
"0";"Labbe pomarin"
"0";"Linotte mélodieuse"
"0";"Loriot d'Europe"
"0";"Macareux moine"
"0";"Macreuse noire"
"0";"Martin-pêcheur d'Europe"
"0";"Milan noir"
"0";"Océanite culblanc"
"0";"Oie cendrée"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pic épeiche"
"0";"Pic épeichette"
"0";"Pic noir"
"0";"Pingouin torda"
"0";"Pinson du Nord"
"0";"Pipit farlouse"
"0";"Pipit maritime"
"0";"Plongeon catmarin"
"0";"Pluvier argenté"
"0";"Pluvier doré"
"0";"Pouillot fitis"
"0";"Puffin des Baléares"
"0";"Râle d'eau"
"0";"Rossignol philomèle"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Spatule blanche"
"0";"Sterne naine"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
"0";"Tarier pâtre"
"0";"Troglodyte mignon"
"0";"Vanneau huppé"
