"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle royal"
"0";"Aigrette garzette"
"0";"Barge à queue noire"
"0";"Barge rousse"
"0";"Bécassine des marais"
"0";"Bruant ortolan"
"0";"Canard colvert"
"0";"Chevalier culblanc"
"0";"Chevalier gambette"
"0";"Chevalier guignette"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Chouette hulotte"
"0";"Conure veuve"
"0";"Corneille mantelée"
"0";"Coucou geai"
"0";"Courlis cendré"
"0";"Courlis corlieu"
"0";"Crabier chevelu"
"0";"Échasse blanche"
"0";"Engoulevent à collier roux"
"0";"Faucon émerillon"
"0";"Fauvette des jardins"
"0";"Fou de Bassan"
"0";"Grande Aigrette"
"0";"Grèbe à cou noir"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Moineau domestique"
"0";"Moineau friquet"
"0";"Mouette mélanocéphale"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Pie-grièche écorcheur"
"0";"Pingouin torda"
"0";"Pipit spioncelle"
"0";"Pluvier argenté"
"0";"Pluvier guignard"
"0";"Pouillot siffleur"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'été"
"0";"Spatule blanche"
"0";"Sterne naine"
"0";"Sterne pierregarin"
"0";"Tourterelle des bois"
"0";"Vautour fauve"
