"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Bruant jaune"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard pâle"
"0";"Caille des blés"
"0";"Cigogne blanche"
"0";"Gobemouche gris"
"0";"Goéland cendré"
"0";"Goéland leucophée"
"0";"Goéland pontique"
"0";"Gorgebleue à miroir"
"0";"Grèbe castagneux"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hypolaïs ictérine"
"0";"Mésange boréale"
"0";"Perdrix rouge"
"0";"Perruche à collier"
"0";"Râle des genêts"
"0";"Sarcelle d'été"
"0";"Tarier pâtre"
