"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Avocette élégante"
"0";"Barge rousse"
"0";"Bécasseau sanderling"
"0";"Bécassine sourde"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bernache cravant"
"0";"Bernache nonnette"
"0";"Bruant des neiges"
"0";"Butor étoilé"
"0";"Canard carolin"
"0";"Canard mandarin"
"0";"Chevalier arlequin"
"0";"Cigogne blanche"
"0";"Courlis cendré"
"0";"Cygne noir"
"0";"Dendrocygne fauve"
"0";"Échasse blanche"
"0";"Engoulevent d'Europe"
"0";"Érismature rousse"
"0";"Faisan doré"
"0";"Faisan vénéré"
"0";"Fuligule à bec cerclé"
"0";"Fuligule milouinan"
"0";"Fuligule nyroca"
"0";"Garrot à oeil d'or"
"0";"Goéland marin"
"0";"Goéland pontique"
"0";"Guifette moustac"
"0";"Harle bièvre"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Macreuse noire"
"0";"Nette demi-deuil"
"0";"Oie rieuse"
"0";"Ouette d'Egypte"
"0";"Perdrix grise"
"0";"Phragmite des joncs"
"0";"Pie-grièche grise"
"0";"Pouillot siffleur"
"0";"Torcol fourmilier"
