"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Butor étoilé"
"0";"Chevêche d'Athéna"
"0";"Cisticole des joncs"
"0";"Coucou gris"
"0";"Faucon hobereau"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Foulque macroule"
"0";"Fuligule morillon"
"0";"Gobemouche gris"
"0";"Goéland cendré"
"0";"Grèbe castagneux"
"0";"Locustelle tachetée"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Perdrix grise"
"0";"Pouillot fitis"
"0";"Serin cini"
"0";"Tadorne casarca"
"0";"Tourterelle des bois"
"0";"Vautour fauve"
