frname,lastobs,newcount,oldcount
Alouette lulu,2018,0,10
Bécasseau variable,2016,0,1
Bec-croisé des sapins,2012,0,3
Bruant proyer,2009,0,1
Busard des roseaux,2013,0,3
Busard Saint-Martin,2011,0,1
Calopsitte élégante,2016,0,2
Canard carolin,2008,0,1
Canard mandarin,2008,0,1
Canard pilet,2019,0,8
Chouette hulotte,2018,0,17
Cisticole des joncs,2008,0,1
Cochevis huppé,2013,0,1
Crabier chevelu,2013,0,2
Cygne noir,2013,0,6
Dendrocygne fauve,2018,0,35
Échasse blanche,2017,0,3
Engoulevent d'Europe,2012,0,2
Faucon émerillon,2018,0,1
Fuligule milouinan,2017,0,32
Garrot à oeil d'or,2013,0,2
Gorgebleue à miroir,2014,0,9
Grèbe à cou noir,2018,0,12
Guêpier d'Europe,2016,0,1
Harle bièvre,2010,0,1
Héron pourpré,2014,0,2
Hibou des marais,2011,0,2
Huppe fasciée,2016,0,2
Inséparable de Fischer,2012,0,1
Locustelle luscinioïde,2017,0,4
Locustelle tachetée,2017,0,8
Marouette ponctuée,2016,0,1
Milan noir,2017,0,2
Moineau friquet,2014,0,9
Paon bleu,2018,0,1
Perdrix grise,2018,0,17
Perroquet jaco,2018,0,1
Perruche ondulée,2018,0,4
Pie-grièche écorcheur,2013,0,2
Pipit rousseline,2012,0,2
Pluvier doré,2017,0,2
Pouillot à grands sourcils,2015,0,1
Sterne naine,2010,0,1
Tadorne de Belon,2018,0,28
Tourterelle des bois,2017,0,3
