"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bihoreau gris"
"0";"Bruant des roseaux"
"0";"Canard chipeau"
"0";"Chevalier culblanc"
"0";"Chevêche d'Athéna"
"0";"Cigogne blanche"
"0";"Combattant varié"
"0";"Courlis cendré"
"0";"Faucon émerillon"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Héron garde-boeufs"
"0";"Hibou des marais"
"0";"Mésange noire"
"0";"Milan noir"
"0";"Mouette rieuse"
"0";"Petit Gravelot"
"0";"Pic cendré"
"0";"Pluvier doré"
"0";"Sarcelle d'hiver"
"0";"Tarier des prés"
