"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bergeronnette des ruisseaux"
"0";"Bruant des roseaux"
"0";"Buse pattue"
"0";"Butor étoilé"
"0";"Chouette hulotte"
"0";"Cigogne noire"
"0";"Combattant varié"
"0";"Corbeau freux"
"0";"Courlis cendré"
"0";"Faucon kobez"
"0";"Faucon pèlerin"
"0";"Gallinule poule-d'eau"
"0";"Gorgebleue à miroir"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Pie-grièche grise"
"0";"Pie-grièche méridionale"
"0";"Pipit spioncelle"
"0";"Pluvier guignard"
"0";"Tarin des aulnes"
