"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Avocette élégante"
"0";"Bécasseau variable"
"0";"Bécassine des marais"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Calopsitte élégante"
"0";"Canard carolin"
"0";"Chevalier aboyeur"
"0";"Chevalier arlequin"
"0";"Chevalier sylvain"
"0";"Cisticole des joncs"
"0";"Cochevis huppé"
"0";"Crabier chevelu"
"0";"Cygne noir"
"0";"Faucon pèlerin"
"0";"Fuligule à bec cerclé"
"0";"Fuligule milouinan"
"0";"Fuligule nyroca"
"0";"Garrot à oeil d'or"
"0";"Goéland cendré"
"0";"Grèbe à cou noir"
"0";"Guifette moustac"
"0";"Héron pourpré"
"0";"Hibou des marais"
"0";"Ibis sacré"
"0";"Merle à plastron"
"0";"Mouette pygmée"
"0";"Nette demi-deuil"
"0";"Ouette d'Egypte"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Sterne naine"
"0";"Tadorne casarca"
