"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Autour des palombes"
"0";"Bécasseau variable"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Busard cendré"
"0";"Butor étoilé"
"0";"Chevalier aboyeur"
"0";"Chevalier gambette"
"0";"Chevalier sylvain"
"0";"Cigogne noire"
"0";"Corbeau freux"
"0";"Crabier chevelu"
"0";"Échasse blanche"
"0";"Engoulevent d'Europe"
"0";"Faucon pèlerin"
"0";"Fauvette des jardins"
"0";"Fauvette pitchou"
"0";"Fuligule milouin"
"0";"Gobemouche gris"
"0";"Goéland brun"
"0";"Gorgebleue à miroir"
"0";"Hibou des marais"
"0";"Marouette ponctuée"
"0";"Mésange huppée"
"0";"Moineau soulcie"
"0";"Outarde canepetière"
"0";"Petit Gravelot"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Rousserolle effarvatte"
"0";"Sterne pierregarin"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
"0";"Vautour moine"
