"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Barge à queue noire"
"0";"Bécasseau violet"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bernache du Canada"
"0";"Bondrée apivore"
"0";"Bruant des roseaux"
"0";"Buse pattue"
"0";"Buse variable"
"0";"Chevalier guignette"
"0";"Cygne tuberculé"
"0";"Eider à duvet"
"0";"Faisan de Colchide"
"0";"Grand Labbe"
"0";"Grive draine"
"0";"Grive musicienne"
"0";"Harle huppé"
"0";"Hibou des marais"
"0";"Macreuse brune"
"0";"Martinet noir"
"0";"Moineau domestique"
"0";"Petit Gravelot"
"0";"Pie-grièche grise"
"0";"Pipit des arbres"
"0";"Pipit maritime"
"0";"Pipit spioncelle"
"0";"Puffin des Anglais"
"0";"Puffin fuligineux"
"0";"Rousserolle verderolle"
"0";"Spatule blanche"
"0";"Tadorne casarca"
"0";"Verdier d'Europe"
