"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Cigogne blanche"
"0";"Etourneau roselin"
"0";"Faisan de Colchide"
"0";"Fauvette babillarde"
"0";"Fauvette des jardins"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Hirondelle de fenêtre"
"0";"Locustelle tachetée"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Petit-duc scops"
"0";"Pic cendré"
"0";"Pic épeichette"
"0";"Pie-grièche grise"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Pouillot siffleur"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
"0";"Vanneau huppé"
