"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette calandrelle"
"0";"Bécasseau cocorli"
"0";"Bécasse des bois"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bernache du Canada"
"0";"Bernache nonnette"
"0";"Bruant ortolan"
"0";"Calopsitte élégante"
"0";"Chevêche d'Athéna"
"0";"Cigogne noire"
"0";"Cormoran huppé"
"0";"Crabier chevelu"
"0";"Cygne noir"
"0";"Élanion blanc"
"0";"Érismature rousse"
"0";"Fauvette pitchou"
"0";"Fuligule à bec cerclé"
"0";"Fuligule milouinan"
"0";"Fulmar boréal"
"0";"Goéland à ailes blanches"
"0";"Goéland bourgmestre"
"0";"Harle bièvre"
"0";"Hibou moyen-duc"
"0";"Hirondelle rousseline"
"0";"Macareux moine"
"0";"Macreuse à bec jaune"
"0";"Marouette poussin"
"0";"Martinet à ventre blanc"
"0";"Mergule nain"
"0";"Océanite culblanc"
"0";"Phalarope à bec large"
"0";"Phragmite aquatique"
"0";"Pie-grièche à tête rousse"
"0";"Pigeon biset (origine naturelle)"
"0";"Pipit de Richard"
"0";"Pipit maritime"
"0";"Plongeon arctique"
"0";"Pluvier guignard"
"0";"Rémiz penduline"
"0";"Sterne de Dougall"
"0";"Sterne hansel"
"0";"Traquet oreillard"
