"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bécassine des marais"
"0";"Chocard à bec jaune"
"0";"Etourneau roselin"
"0";"Étourneau sansonnet"
"0";"Faisan de Colchide"
"0";"Faucon kobez"
"0";"Fauvette grisette"
"0";"Grande Aigrette"
"0";"Grive mauvis"
"0";"Guêpier d'Europe"
"0";"Jaseur boréal"
"0";"Martinet à ventre blanc"
"0";"Milan noir"
"0";"Monticole de roche"
"0";"Mouette rieuse"
"0";"Niverolle alpine"
"0";"Pic épeichette"
"0";"Pouillot siffleur"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tourterelle des bois"
