frname,lastobs,newcount,oldcount
Bernache du Canada,2014,0,1
Bihoreau gris,2015,0,1
Butor étoilé,2009,0,1
Choucas des tours,2015,0,2
Érismature rousse,2014,0,3
Goéland bourgmestre,2014,0,8
Guifette moustac,2015,0,1
Macareux moine,2014,0,19
Mésange nonnette,2016,0,2
Moineau friquet,2012,0,2
Oie cendrée,2018,0,3
Ouette d'Egypte,2015,0,1
Pigeon colombin,2013,0,1
Pipit des arbres,2017,0,3
Pouillot à grands sourcils,2016,0,2
Sterne caspienne,2017,0,1
Sterne de Dougall,2017,0,2
Torcol fourmilier,2017,0,2
